@fold Actual FTE Flashproxy Meek Obfs3 scramblesuit
FTE 1.0 0.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
FTE 0.99 0.01 0.0 0.0 0.0
Flashproxy 0.01 0.99 0.0 0.0 0.0
Flashproxy 0.26 0.48 0.08 0.08 0.1
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 0.96 0.0 0.04 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.02 0.98 0.0 0.0 0.0
Flashproxy 0.22 0.58 0.16 0.03 0.01
FTE 0.94 0.0 0.06 0.0 0.0
Meek 0.03 0.02 0.89 0.0 0.06
Meek 0.01 0.0 0.99 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Meek 0.02 0.01 0.97 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
scramblesuit 0.09 0.01 0.02 0.03 0.85
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 0.98 0.02 0.0 0.0
FTE 0.86 0.0 0.04 0.0 0.1
Flashproxy 0.01 0.99 0.0 0.0 0.0
FTE 0.97 0.0 0.03 0.0 0.0
Flashproxy 0.0 0.99 0.01 0.0 0.0
Obfs3 0.0 0.03 0.01 0.65 0.31
scramblesuit 0.19 0.04 0.01 0.06 0.7
FTE 0.97 0.03 0.0 0.0 0.0
FTE 0.95 0.04 0.01 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 0.98 0.0 0.0 0.02
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Meek 0.02 0.0 0.98 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Meek 0.0 0.0 1.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 0.99 0.0 0.01 0.0 0.0
Flashproxy 0.09 0.88 0.02 0.0 0.01
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 0.98 0.0 0.02 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.01 0.97 0.02 0.0 0.0
Flashproxy 0.0 0.99 0.01 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
scramblesuit 0.09 0.02 0.05 0.08 0.76
Flashproxy 0.01 0.96 0.01 0.01 0.01
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 0.99 0.0 0.0 0.01
Flashproxy 0.05 0.84 0.1 0.0 0.01
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 0.99 0.01 0.0 0.0
FTE 0.93 0.0 0.03 0.0 0.04
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.12 0.84 0.03 0.0 0.01
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.05 0.9 0.01 0.0 0.04
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.02 0.97 0.01 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 0.92 0.04 0.0 0.04
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
scramblesuit 0.14 0.04 0.06 0.0 0.76
FTE 0.64 0.09 0.08 0.01 0.18
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Meek 0.0 0.0 1.0 0.0 0.0
Flashproxy 0.01 0.99 0.0 0.0 0.0
Flashproxy 0.05 0.92 0.01 0.01 0.01
Flashproxy 0.19 0.75 0.01 0.01 0.04
FTE 1.0 0.0 0.0 0.0 0.0
scramblesuit 0.63 0.0 0.1 0.0 0.27
Flashproxy 0.03 0.89 0.05 0.0 0.03
FTE 1.0 0.0 0.0 0.0 0.0
scramblesuit 0.66 0.0 0.07 0.01 0.26
Flashproxy 0.0 0.91 0.09 0.0 0.0
FTE 0.97 0.02 0.0 0.01 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
scramblesuit 0.0 0.0 0.0 0.0 1.0
Flashproxy 0.0 0.96 0.0 0.0 0.04
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.01 0.97 0.02 0.0 0.0
Meek 0.01 0.0 0.99 0.0 0.0
Meek 0.05 0.03 0.91 0.01 0.0
Meek 0.03 0.0 0.97 0.0 0.0
FTE 0.98 0.02 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 0.78 0.05 0.13 0.0 0.04
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.05 0.92 0.03 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Obfs3 0.0 0.0 0.0 0.99 0.01
FTE 1.0 0.0 0.0 0.0 0.0
FTE 0.98 0.02 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
FTE 0.98 0.01 0.01 0.0 0.0
Meek 0.07 0.07 0.65 0.01 0.2
Flashproxy 0.03 0.97 0.0 0.0 0.0
Obfs3 0.0 0.0 0.04 0.96 0.0
FTE 1.0 0.0 0.0 0.0 0.0
scramblesuit 0.03 0.03 0.03 0.09 0.82
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Meek 0.01 0.0 0.99 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
FTE 0.99 0.0 0.0 0.0 0.01
Obfs3 0.02 0.05 0.05 0.87 0.01
Obfs3 0.0 0.01 0.0 0.99 0.0
FTE 0.93 0.01 0.06 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Meek 0.07 0.01 0.92 0.0 0.0
Meek 0.09 0.08 0.8 0.0 0.03
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.01 0.99 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Meek 0.02 0.0 0.98 0.0 0.0
Flashproxy 0.01 0.99 0.0 0.0 0.0
FTE 0.52 0.09 0.23 0.01 0.15
Meek 0.36 0.06 0.58 0.0 0.0
Meek 0.02 0.01 0.96 0.0 0.01
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 0.99 0.0 0.0 0.0 0.01
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
FTE 0.96 0.02 0.02 0.0 0.0
scramblesuit 0.06 0.0 0.02 0.01 0.91
Meek 0.02 0.0 0.98 0.0 0.0
Meek 0.12 0.01 0.86 0.0 0.01
Obfs3 0.0 0.0 0.0 1.0 0.0
FTE 0.92 0.0 0.02 0.0 0.06
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Obfs3 0.0 0.04 0.0 0.96 0.0
Meek 0.0 0.01 0.99 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
scramblesuit 0.02 0.02 0.01 0.11 0.84
FTE 1.0 0.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Meek 0.0 0.0 1.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 0.96 0.03 0.01 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
FTE 0.97 0.01 0.02 0.0 0.0
Flashproxy 0.1 0.76 0.08 0.02 0.04
FTE 1.0 0.0 0.0 0.0 0.0
Meek 0.07 0.02 0.9 0.0 0.01
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 0.99 0.01 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Meek 0.12 0.0 0.83 0.0 0.05
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.01 0.96 0.03 0.0 0.0
Flashproxy 0.09 0.78 0.07 0.03 0.03
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.02 0.96 0.02 0.0 0.0
scramblesuit 0.45 0.08 0.13 0.0 0.34
Meek 0.08 0.02 0.9 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Meek 0.0 0.0 1.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Meek 0.03 0.01 0.96 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 0.99 0.01 0.0 0.0
Flashproxy 0.06 0.88 0.04 0.0 0.02
Flashproxy 0.02 0.95 0.02 0.0 0.01
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Meek 0.01 0.0 0.99 0.0 0.0
FTE 0.56 0.15 0.15 0.01 0.13
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 0.98 0.0 0.0 0.02
FTE 1.0 0.0 0.0 0.0 0.0
FTE 0.92 0.0 0.04 0.0 0.04
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
FTE 0.99 0.01 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.01 0.99 0.0 0.0 0.0
Meek 0.11 0.0 0.84 0.03 0.02
Flashproxy 0.0 1.0 0.0 0.0 0.0
Meek 0.0 0.02 0.98 0.0 0.0
FTE 0.96 0.0 0.0 0.0 0.04
Meek 0.01 0.0 0.98 0.0 0.01
scramblesuit 0.08 0.07 0.06 0.08 0.71
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 0.87 0.01 0.01 0.0 0.11
FTE 0.96 0.01 0.03 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
FTE 0.96 0.01 0.02 0.01 0.0
Flashproxy 0.02 0.94 0.03 0.0 0.01
FTE 0.95 0.04 0.01 0.0 0.0
Flashproxy 0.0 0.99 0.01 0.0 0.0
Obfs3 0.0 0.0 0.0 1.0 0.0
FTE 0.9 0.04 0.03 0.01 0.02
Flashproxy 0.0 1.0 0.0 0.0 0.0
Obfs3 0.0 0.01 0.0 0.98 0.01
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
@fold Actual FTE Flashproxy Meek Obfs3 scramblesuit
Meek 0.02 0.0 0.98 0.0 0.0
Meek 0.0 0.01 0.99 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 0.93 0.06 0.0 0.0 0.01
Flashproxy 0.0 0.99 0.01 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 0.93 0.02 0.0 0.0 0.05
FTE 1.0 0.0 0.0 0.0 0.0
FTE 0.96 0.01 0.03 0.0 0.0
Meek 0.02 0.11 0.87 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 0.99 0.0 0.0 0.01
FTE 0.92 0.04 0.04 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.0 0.95 0.04 0.0 0.01
Flashproxy 0.0 1.0 0.0 0.0 0.0
Meek 0.02 0.02 0.96 0.0 0.0
Flashproxy 0.0 0.99 0.01 0.0 0.0
Meek 0.02 0.01 0.97 0.0 0.0
Obfs3 0.01 0.01 0.01 0.97 0.0
scramblesuit 0.11 0.01 0.03 0.0 0.85
FTE 1.0 0.0 0.0 0.0 0.0
Meek 0.01 0.0 0.99 0.0 0.0
scramblesuit 0.03 0.02 0.0 0.01 0.94
Flashproxy 0.04 0.84 0.05 0.05 0.02
Flashproxy 0.0 1.0 0.0 0.0 0.0
Meek 0.11 0.02 0.81 0.0 0.06
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
FTE 0.86 0.0 0.06 0.0 0.08
FTE 0.99 0.0 0.01 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 0.97 0.03 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.02 0.98 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 0.81 0.04 0.08 0.01 0.06
Obfs3 0.0 0.0 0.01 0.92 0.07
FTE 0.82 0.07 0.05 0.04 0.02
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.0 0.99 0.01 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Meek 0.08 0.04 0.88 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
scramblesuit 0.17 0.03 0.16 0.0 0.64
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.03 0.91 0.03 0.01 0.02
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.08 0.88 0.02 0.01 0.01
Obfs3 0.0 0.01 0.01 0.91 0.07
Flashproxy 0.0 1.0 0.0 0.0 0.0
Meek 0.0 0.0 1.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Obfs3 0.0 0.02 0.0 0.98 0.0
Meek 0.0 0.0 0.99 0.0 0.01
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.03 0.96 0.01 0.0 0.0
FTE 0.93 0.05 0.02 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Meek 0.02 0.0 0.98 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Obfs3 0.01 0.01 0.0 0.95 0.03
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 0.99 0.0 0.0 0.01
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
scramblesuit 0.29 0.05 0.17 0.0 0.49
Meek 0.22 0.41 0.31 0.0 0.06
FTE 1.0 0.0 0.0 0.0 0.0
Meek 0.09 0.2 0.69 0.0 0.02
Flashproxy 0.0 1.0 0.0 0.0 0.0
Meek 0.01 0.0 0.99 0.0 0.0
FTE 0.98 0.0 0.02 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Meek 0.06 0.08 0.68 0.11 0.07
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 0.6 0.09 0.05 0.0 0.26
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.15 0.81 0.03 0.0 0.01
Meek 0.06 0.07 0.69 0.06 0.12
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.04 0.96 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.01 0.96 0.03 0.0 0.0
scramblesuit 0.0 0.0 0.0 0.04 0.96
Flashproxy 0.03 0.97 0.0 0.0 0.0
Meek 0.0 0.01 0.99 0.0 0.0
scramblesuit 0.35 0.01 0.2 0.0 0.44
FTE 0.82 0.0 0.09 0.0 0.09
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.07 0.85 0.07 0.0 0.01
Flashproxy 0.0 0.98 0.01 0.0 0.01
Flashproxy 0.15 0.8 0.03 0.01 0.01
Flashproxy 0.0 1.0 0.0 0.0 0.0
Obfs3 0.0 0.01 0.0 0.98 0.01
scramblesuit 0.02 0.0 0.0 0.0 0.98
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Meek 0.01 0.0 0.99 0.0 0.0
FTE 0.98 0.01 0.01 0.0 0.0
FTE 0.78 0.13 0.06 0.03 0.0
Meek 0.0 0.0 1.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 0.5 0.05 0.04 0.0 0.41
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Meek 0.1 0.0 0.85 0.0 0.05
scramblesuit 0.14 0.03 0.02 0.01 0.8
Flashproxy 0.0 0.98 0.0 0.0 0.02
scramblesuit 0.11 0.01 0.03 0.0 0.85
Meek 0.09 0.02 0.85 0.0 0.04
Flashproxy 0.0 0.93 0.07 0.0 0.0
scramblesuit 0.05 0.03 0.0 0.04 0.88
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.07 0.9 0.03 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.0 0.97 0.03 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 0.93 0.07 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.01 0.99 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Meek 0.0 0.0 1.0 0.0 0.0
Meek 0.01 0.0 0.99 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 0.99 0.01 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.18 0.8 0.0 0.0 0.02
Flashproxy 0.0 1.0 0.0 0.0 0.0
Obfs3 0.0 0.0 0.0 0.97 0.03
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.04 0.8 0.12 0.02 0.02
Flashproxy 0.0 1.0 0.0 0.0 0.0
Meek 0.0 0.01 0.99 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.0 0.99 0.01 0.0 0.0
Meek 0.15 0.03 0.79 0.0 0.03
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Meek 0.0 0.02 0.98 0.0 0.0
FTE 0.94 0.02 0.03 0.0 0.01
Flashproxy 0.0 0.92 0.03 0.0 0.05
FTE 0.93 0.01 0.0 0.0 0.06
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 0.96 0.0 0.03 0.0 0.01
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.25 0.54 0.2 0.0 0.01
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.06 0.81 0.08 0.01 0.04
FTE 1.0 0.0 0.0 0.0 0.0
FTE 0.99 0.0 0.01 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.08 0.89 0.03 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Meek 0.0 0.02 0.98 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
FTE 0.95 0.01 0.01 0.01 0.02
FTE 0.92 0.02 0.04 0.0 0.02
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
scramblesuit 0.13 0.08 0.08 0.0 0.71
Meek 0.05 0.05 0.9 0.0 0.0
Flashproxy 0.08 0.77 0.12 0.01 0.02
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
FTE 0.83 0.07 0.01 0.04 0.05
Flashproxy 0.06 0.91 0.01 0.0 0.02
FTE 0.98 0.02 0.0 0.0 0.0
Meek 0.04 0.0 0.95 0.0 0.01
Flashproxy 0.05 0.9 0.02 0.03 0.0
scramblesuit 0.02 0.01 0.0 0.1 0.87
Flashproxy 0.0 1.0 0.0 0.0 0.0
Meek 0.1 0.06 0.84 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.04 0.96 0.0 0.0 0.0
Flashproxy 0.01 0.99 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 0.89 0.01 0.04 0.0 0.06
FTE 0.96 0.02 0.02 0.0 0.0
Meek 0.16 0.06 0.64 0.03 0.11
Obfs3 0.0 0.01 0.01 0.98 0.0
Flashproxy 0.17 0.83 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Obfs3 0.0 0.0 0.0 1.0 0.0
Obfs3 0.0 0.0 0.01 0.99 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 0.83 0.02 0.05 0.0 0.1
Flashproxy 0.0 1.0 0.0 0.0 0.0
Obfs3 0.04 0.02 0.0 0.93 0.01
Meek 0.0 0.0 1.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.02 0.97 0.01 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.01 0.98 0.01 0.0 0.0
FTE 0.99 0.01 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 1.0 0.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.02 0.98 0.0 0.0 0.0
Flashproxy 0.21 0.68 0.1 0.0 0.01
Flashproxy 0.0 1.0 0.0 0.0 0.0
FTE 0.9 0.02 0.05 0.0 0.03
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Meek 0.05 0.01 0.94 0.0 0.0
FTE 0.96 0.02 0.0 0.01 0.01
scramblesuit 0.16 0.01 0.03 0.0 0.8
scramblesuit 0.19 0.05 0.09 0.0 0.67
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
Flashproxy 0.0 1.0 0.0 0.0 0.0
